station_name	id	station_id	line_cd	pref_cd	pref	post	add	lon	lat	MESH_CODES	suumoEkiCode	comment	line_num	rent_oneRoom	rent_1K	rent_1LDK	rent_2LDK	rent_3LDK	park_area	water_depth	pachinko	sexShop	supermarket_num	landPrice	access	population	park	flood	security	supermarket	livable
大久保	1512	1131212	11312	13	tokyo	169-0073	新宿区百人町１丁目	139.69732	35.700784	[5339452532, 5339452533, 5339452534, 5339452541, 5339452542, 5339452543, 5339452544, 5339452631, 5339452633, 5339452634, 5339452643, 5339453422, 5339453423, 5339453424, 5339453441, 5339453442, 5339453443, 5339453444, 5339453511, 5339453512, 5339453513, 5339453514, 5339453521, 5339453522, 5339453523, 5339453524, 5339453531, 5339453532, 5339453533, 5339453534, 5339453541, 5339453542, 5339453543, 5339453544, 5339453611, 5339453612, 5339453613, 5339453614, 5339453621, 5339453623, 5339453624, 5339453631, 5339453632, 5339453633, 5339453634, 5339453641, 5339453642, 5339453643, 5339453644, 5339454421, 5339454422, 5339454423, 5339454424, 5339454441, 5339454442, 5339454443, 5339454444, 5339454511, 5339454512, 5339454513, 5339454514, 5339454521, 5339454522, 5339454523, 5339454524, 5339454531, 5339454532, 5339454533, 5339454534, 5339454541, 5339454542, 5339454543, 5339454544, 5339454611, 5339454612, 5339454613, 5339454614, 5339454621, 5339454622, 5339454623, 5339454624, 5339454631, 5339454632, 5339454633, 5339454634, 5339454641, 5339454642, 5339454643, 5339454644, 5339455422, 5339455511, 5339455512, 5339455513, 5339455514, 5339455521, 5339455522, 5339455523, 5339455524, 5339455532, 5339455541, 5339455542, 5339455611, 5339455612, 5339455613, 5339455614, 5339455621, 5339455631]	05600		1	7.8	9	13.7	17.9	22.3	108919	10.0	28	60	46	35.348084840000006	47.88732394366198	75.76942442911147	48.4119066	67.7183679	13.1578947	87.5595036	100.0
東中野	1513	1131213	11312	13	tokyo	164-0003	中野区東中野４丁目	139.684436	35.706529	[5339453342, 5339453344, 5339453413, 5339453414, 5339453423, 5339453424, 5339453431, 5339453432, 5339453433, 5339453434, 5339453441, 5339453442, 5339453443, 5339453444, 5339453513, 5339453514, 5339453531, 5339453532, 5339453533, 5339453534, 5339453541, 5339453543, 5339454321, 5339454322, 5339454323, 5339454324, 5339454341, 5339454342, 5339454343, 5339454344, 5339454411, 5339454412, 5339454413, 5339454414, 5339454421, 5339454422, 5339454423, 5339454424, 5339454431, 5339454432, 5339454433, 5339454434, 5339454441, 5339454442, 5339454443, 5339454444, 5339454511, 5339454512, 5339454513, 5339454514, 5339454521, 5339454522, 5339454523, 5339454524, 5339454531, 5339454532, 5339454533, 5339454534, 5339454541, 5339454542, 5339454543, 5339454544, 5339455321, 5339455322, 5339455323, 5339455324, 5339455341, 5339455342, 5339455344, 5339455411, 5339455412, 5339455413, 5339455414, 5339455421, 5339455422, 5339455423, 5339455424, 5339455431, 5339455432, 5339455433, 5339455434, 5339455441, 5339455442, 5339455443, 5339455444, 5339455511, 5339455512, 5339455513, 5339455514, 5339455521, 5339455522, 5339455523, 5339455524, 5339455531, 5339455532, 5339455533, 5339455534, 5339455541, 5339455542, 5339455543, 5339456411, 5339456412, 5339456421, 5339456422, 5339456423, 5339456424, 5339456511, 5339456512]	32110		3	7.4	8.4	12.4	16	19.7	131473	10.0	30	5	19	41.20013811	54.92957746478875	93.45256222346738	50.744084099999995	68.2748948	56.3596491	56.2731434	100.0
中野	1514	1131214	11312	13	tokyo	164-0001	中野区中野５丁目	139.665835	35.705765	[5339453223, 5339453224, 5339453232, 5339453233, 5339453234, 5339453241, 5339453242, 5339453243, 5339453244, 5339453311, 5339453312, 5339453313, 5339453314, 5339453323, 5339453324, 5339453331, 5339453332, 5339453333, 5339453334, 5339453341, 5339453342, 5339453343, 5339453344, 5339453431, 5339453433, 5339453434, 5339454211, 5339454212, 5339454213, 5339454214, 5339454221, 5339454222, 5339454223, 5339454224, 5339454231, 5339454232, 5339454233, 5339454234, 5339454241, 5339454242, 5339454243, 5339454244, 5339454311, 5339454312, 5339454313, 5339454314, 5339454321, 5339454322, 5339454323, 5339454324, 5339454331, 5339454332, 5339454333, 5339454334, 5339454341, 5339454342, 5339454343, 5339454344, 5339454411, 5339454412, 5339454413, 5339454414, 5339454431, 5339454432, 5339454433, 5339454434, 5339455211, 5339455212, 5339455213, 5339455214, 5339455221, 5339455222, 5339455223, 5339455224, 5339455232, 5339455234, 5339455241, 5339455242, 5339455243, 5339455244, 5339455311, 5339455312, 5339455313, 5339455314, 5339455321, 5339455322, 5339455323, 5339455324, 5339455331, 5339455332, 5339455333, 5339455334, 5339455341, 5339455342, 5339455343, 5339455344, 5339455411, 5339455412, 5339455413, 5339455414, 5339455431, 5339455433, 5339456222, 5339456311, 5339456312, 5339456321, 5339456322]	27280	東西線の始発駅なので、東西線ユーザーは座って通勤できます。娯楽施設やイベントも多く、街に飽きることがありません。人口の割に駐輪場が少ないので、駅近に住むのが吉だが、駅周辺は治安'	3	7.9	8.6	11.1	13.2	15.6	171578	0.0	26	3	20	44.94170443	56.33802816901409	89.69316962727325	54.23650249999999	100.0	63.2894737	57.735026899999994	100.0
高円寺	1515	1131215	11312	13	tokyo	166-0003	杉並区高円寺南４丁目	139.649664	35.705326	[5339453044, 5339453114, 5339453121, 5339453122, 5339453123, 5339453124, 5339453131, 5339453132, 5339453133, 5339453134, 5339453141, 5339453142, 5339453143, 5339453144, 5339453211, 5339453212, 5339453213, 5339453214, 5339453223, 5339453231, 5339453232, 5339453233, 5339453234, 5339453241, 5339453242, 5339453243, 5339453244, 5339453333, 5339454022, 5339454024, 5339454042, 5339454044, 5339454111, 5339454112, 5339454113, 5339454114, 5339454121, 5339454122, 5339454123, 5339454124, 5339454131, 5339454132, 5339454133, 5339454134, 5339454141, 5339454142, 5339454143, 5339454144, 5339454211, 5339454212, 5339454213, 5339454214, 5339454221, 5339454222, 5339454223, 5339454224, 5339454231, 5339454232, 5339454233, 5339454234, 5339454241, 5339454242, 5339454243, 5339454244, 5339454311, 5339454313, 5339454331, 5339454333, 5339455022, 5339455024, 5339455111, 5339455112, 5339455113, 5339455114, 5339455121, 5339455122, 5339455123, 5339455124, 5339455131, 5339455132, 5339455133, 5339455134, 5339455141, 5339455142, 5339455143, 5339455144, 5339455211, 5339455212, 5339455213, 5339455214, 5339455221, 5339455222, 5339455223, 5339455224, 5339455231, 5339455232, 5339455233, 5339455234, 5339455241, 5339455242, 5339455243, 5339455311, 5339455313, 5339456121, 5339456122, 5339456211, 5339456212]	13930	娯楽施設・飲食店が豊富で街全体に活気がある。安いスーパーも多く若い人におすすめ。全体的にゴミゴミしていて道が狭く、ベビーカーが押しづらい。	2	6.9	7.8	11.2	14.2	17.4	114977	0.0	26	10	18	46.97345989	49.29577464788733	85.9093836845473	49.071464399999996	100.0	57.4561404	54.77225579999999	100.0
阿佐ケ谷	1516	1131216	11312	13	tokyo	166-0004	東京都杉並区阿佐谷南三丁目36-3	139.635868	35.704818	[5339443942, 5339443944, 5339444921, 5339444922, 5339444923, 5339444924, 5339444941, 5339444942, 5339444943, 5339444944, 5339445921, 5339445922, 5339445924, 5339445942, 5339453012, 5339453013, 5339453014, 5339453021, 5339453022, 5339453023, 5339453024, 5339453031, 5339453032, 5339453033, 5339453034, 5339453041, 5339453042, 5339453043, 5339453044, 5339453111, 5339453112, 5339453113, 5339453114, 5339453123, 5339453131, 5339453132, 5339453133, 5339453134, 5339453141, 5339453142, 5339453143, 5339453144, 5339454011, 5339454012, 5339454013, 5339454014, 5339454021, 5339454022, 5339454023, 5339454024, 5339454031, 5339454032, 5339454033, 5339454034, 5339454041, 5339454042, 5339454043, 5339454044, 5339454111, 5339454112, 5339454113, 5339454114, 5339454121, 5339454122, 5339454123, 5339454124, 5339454131, 5339454132, 5339454133, 5339454134, 5339454141, 5339454142, 5339454143, 5339454144, 5339454211, 5339454213, 5339454231, 5339454233, 5339455011, 5339455012, 5339455013, 5339455014, 5339455021, 5339455022, 5339455023, 5339455024, 5339455031, 5339455032, 5339455033, 5339455034, 5339455041, 5339455042, 5339455043, 5339455044, 5339455111, 5339455112, 5339455113, 5339455114, 5339455121, 5339455122, 5339455123, 5339455124, 5339455131, 5339455132, 5339455133, 5339455134, 5339455141, 5339455142, 5339455143, 5339456021, 5339456022, 5339456111]	00640		1	不明	不明	不明	不明	不明	263792	0.0	18	10	23	46.221010310000004	45.07042253521127	79.8754543271481	60.393706	100.0	67.9824561	61.9139187	0.0
荻窪	1517	1131217	11312	13	tokyo	167-0043	杉並区上荻１丁目	139.620109	35.704523	[5339443824, 5339443841, 5339443842, 5339443843, 5339443844, 5339443911, 5339443912, 5339443913, 5339443914, 5339443921, 5339443922, 5339443923, 5339443924, 5339443931, 5339443932, 5339443933, 5339443934, 5339443941, 5339443942, 5339443943, 5339443944, 5339444812, 5339444814, 5339444821, 5339444822, 5339444823, 5339444824, 5339444832, 5339444834, 5339444841, 5339444842, 5339444843, 5339444844, 5339444911, 5339444912, 5339444913, 5339444914, 5339444921, 5339444922, 5339444923, 5339444924, 5339444931, 5339444932, 5339444933, 5339444934, 5339444941, 5339444942, 5339444943, 5339444944, 5339445812, 5339445821, 5339445822, 5339445823, 5339445824, 5339445841, 5339445842, 5339445844, 5339445911, 5339445912, 5339445913, 5339445914, 5339445921, 5339445922, 5339445923, 5339445924, 5339445931, 5339445932, 5339445933, 5339445934, 5339445941, 5339445942, 5339445943, 5339445944, 5339446912, 5339446921, 5339446922, 5339453011, 5339453013, 5339453014, 5339453031, 5339453032, 5339453033, 5339453034, 5339453041, 5339453043, 5339454011, 5339454012, 5339454013, 5339454014, 5339454021, 5339454022, 5339454023, 5339454024, 5339454031, 5339454032, 5339454033, 5339454034, 5339454041, 5339454042, 5339454043, 5339454044, 5339455011, 5339455012, 5339455013, 5339455014, 5339455021, 5339455023, 5339455031, 5339455032, 5339455033]	06640	閑静な街で住環境が良い。スーパーの物価も安め。中央線は人身事故が多いため、朝の通勤ラッシュには要注意。	3	6.8	7.7	11.1	14.1	17.3	67507	0.0	12	4	30	47.59678769	53.521126760563384	70.16680609911188	42.9549756	100.0	80.877193	70.7106781	100.0
西荻窪	1518	1131218	11312	13	tokyo	167-0053	杉並区西荻南３丁目	139.599361	35.703842	[5339442744, 5339442833, 5339443642, 5339443644, 5339443712, 5339443713, 5339443714, 5339443721, 5339443722, 5339443723, 5339443724, 5339443731, 5339443732, 5339443733, 5339443734, 5339443741, 5339443742, 5339443743, 5339443744, 5339443811, 5339443812, 5339443813, 5339443814, 5339443821, 5339443823, 5339443824, 5339443831, 5339443832, 5339443833, 5339443834, 5339443841, 5339443842, 5339443843, 5339443844, 5339443933, 5339444622, 5339444623, 5339444624, 5339444642, 5339444644, 5339444711, 5339444712, 5339444713, 5339444714, 5339444721, 5339444722, 5339444723, 5339444724, 5339444731, 5339444732, 5339444733, 5339444734, 5339444741, 5339444742, 5339444743, 5339444744, 5339444811, 5339444812, 5339444813, 5339444814, 5339444821, 5339444822, 5339444823, 5339444824, 5339444831, 5339444832, 5339444833, 5339444834, 5339444841, 5339444842, 5339444843, 5339444844, 5339444911, 5339444913, 5339444931, 5339444933, 5339445622, 5339445624, 5339445711, 5339445712, 5339445713, 5339445714, 5339445721, 5339445722, 5339445723, 5339445724, 5339445731, 5339445732, 5339445734, 5339445741, 5339445742, 5339445743, 5339445744, 5339445811, 5339445812, 5339445813, 5339445814, 5339445821, 5339445822, 5339445823, 5339445824, 5339445831, 5339445832, 5339445833, 5339445834, 5339445841, 5339445911]	28500		2	6.7	7.6	10.9	13.8	16.9	114758	0.0	8	0	19	48.60760745	47.88732394366198	65.00852461914803	49.0480807	100.0	89.47368420000001	56.2731434	100.0
武蔵境	1521	1131221	11312	13	tokyo	180-0022	武蔵野市境１丁目	139.543402	35.702083	[5339442244, 5339442333, 5339442334, 5339442343, 5339442344, 5339442433, 5339443214, 5339443221, 5339443222, 5339443223, 5339443224, 5339443232, 5339443234, 5339443241, 5339443242, 5339443243, 5339443244, 5339443311, 5339443312, 5339443313, 5339443314, 5339443321, 5339443322, 5339443323, 5339443324, 5339443331, 5339443332, 5339443333, 5339443334, 5339443341, 5339443342, 5339443343, 5339443344, 5339443411, 5339443412, 5339443413, 5339443414, 5339443431, 5339443432, 5339443433, 5339443434, 5339443441, 5339443443, 5339444212, 5339444214, 5339444221, 5339444222, 5339444223, 5339444224, 5339444232, 5339444234, 5339444241, 5339444242, 5339444243, 5339444244, 5339444311, 5339444312, 5339444313, 5339444314, 5339444321, 5339444322, 5339444323, 5339444324, 5339444331, 5339444332, 5339444333, 5339444334, 5339444341, 5339444342, 5339444343, 5339444344, 5339444411, 5339444412, 5339444413, 5339444414, 5339444421, 5339444423, 5339444431, 5339444432, 5339444433, 5339444434, 5339444441, 5339444443, 5339445212, 5339445221, 5339445222, 5339445223, 5339445224, 5339445242, 5339445311, 5339445312, 5339445313, 5339445314, 5339445321, 5339445322, 5339445323, 5339445324, 5339445331, 5339445332, 5339445341, 5339445342, 5339445411, 5339445412, 5339445413, 5339445414, 5339445431]	38740		2	6.2	6.9	9.7	12.1	14.8	110927	0.0	10	0	16	54.37580122	46.47887323943662	49.81264694829183	48.6335075	100.0	86.8421053	51.63977789999999	100.0
東小金井	1522	1131222	11312	13	tokyo	184-0002	小金井市梶野町５丁目	139.524837	35.701643	[5339442134, 5339442142, 5339442143, 5339442144, 5339442231, 5339442233, 5339442234, 5339442243, 5339443024, 5339443042, 5339443044, 5339443111, 5339443112, 5339443113, 5339443114, 5339443121, 5339443122, 5339443123, 5339443124, 5339443131, 5339443132, 5339443133, 5339443134, 5339443141, 5339443142, 5339443143, 5339443144, 5339443211, 5339443212, 5339443213, 5339443214, 5339443221, 5339443222, 5339443223, 5339443224, 5339443231, 5339443232, 5339443233, 5339443234, 5339443241, 5339443242, 5339443243, 5339443244, 5339443313, 5339443331, 5339443333, 5339444022, 5339444024, 5339444042, 5339444044, 5339444111, 5339444112, 5339444113, 5339444114, 5339444121, 5339444122, 5339444123, 5339444124, 5339444131, 5339444132, 5339444133, 5339444134, 5339444141, 5339444142, 5339444143, 5339444144, 5339444211, 5339444212, 5339444213, 5339444214, 5339444221, 5339444222, 5339444223, 5339444224, 5339444231, 5339444232, 5339444233, 5339444234, 5339444241, 5339444242, 5339444243, 5339444244, 5339444311, 5339444313, 5339444331, 5339444333, 5339445111, 5339445112, 5339445113, 5339445114, 5339445121, 5339445122, 5339445123, 5339445124, 5339445132, 5339445141, 5339445142, 5339445211, 5339445212, 5339445213, 5339445214, 5339445221, 5339445222, 5339445223, 5339445224, 5339445231, 5339445232]	31920		1	5.8	6.4	8.9	11.1	13.4	60068	0.0	6	0	11	58.34615564	39.436619718309856	49.20994900139605	41.7193054	100.0	92.1052632	42.8174419	100.0
武蔵小金井	1523	1131223	11312	13	tokyo	184-0004	小金井市本町６丁目	139.506483	35.701337	[5339432944, 5339433914, 5339433921, 5339433922, 5339433923, 5339433924, 5339433932, 5339433934, 5339433941, 5339433942, 5339433943, 5339433944, 5339434912, 5339434914, 5339434921, 5339434922, 5339434923, 5339434924, 5339434932, 5339434934, 5339434941, 5339434942, 5339434943, 5339434944, 5339435921, 5339435922, 5339435924, 5339442031, 5339442032, 5339442033, 5339442034, 5339442041, 5339442042, 5339442043, 5339442044, 5339442133, 5339443011, 5339443012, 5339443013, 5339443014, 5339443021, 5339443022, 5339443023, 5339443024, 5339443031, 5339443032, 5339443033, 5339443034, 5339443041, 5339443042, 5339443043, 5339443044, 5339443111, 5339443112, 5339443113, 5339443114, 5339443123, 5339443131, 5339443132, 5339443133, 5339443134, 5339443141, 5339443143, 5339444011, 5339444012, 5339444013, 5339444014, 5339444021, 5339444022, 5339444023, 5339444024, 5339444031, 5339444032, 5339444033, 5339444034, 5339444041, 5339444042, 5339444043, 5339444044, 5339444111, 5339444112, 5339444113, 5339444114, 5339444121, 5339444123, 5339444131, 5339444132, 5339444133, 5339444134, 5339444141, 5339444143, 5339445011, 5339445012, 5339445013, 5339445014, 5339445021, 5339445022, 5339445023, 5339445024, 5339445031, 5339445032, 5339445041, 5339445042, 5339445111, 5339445112, 5339445113, 5339445114]	38710		1	5.6	6.2	8.6	10.7	13	55819	0.0	5	0	20	59.929670290000004	39.436619718309856	47.483324204726124	40.961116700000005	100.0	93.4210526	57.735026899999994	100.0
国立	1526	1131226	11312	13	tokyo	186-0001	国立市北１丁目	139.44634	35.69923	[5339432444, 5339432514, 5339432523, 5339432524, 5339432531, 5339432532, 5339432533, 5339432534, 5339432541, 5339432542, 5339432543, 5339432544, 5339432613, 5339432631, 5339432632, 5339432633, 5339432634, 5339432643, 5339433421, 5339433422, 5339433423, 5339433424, 5339433441, 5339433442, 5339433443, 5339433444, 5339433511, 5339433512, 5339433513, 5339433514, 5339433521, 5339433522, 5339433523, 5339433524, 5339433531, 5339433532, 5339433533, 5339433534, 5339433541, 5339433542, 5339433543, 5339433544, 5339433611, 5339433612, 5339433613, 5339433614, 5339433621, 5339433623, 5339433624, 5339433631, 5339433632, 5339433633, 5339433634, 5339433641, 5339433642, 5339433643, 5339433644, 5339434421, 5339434422, 5339434423, 5339434424, 5339434441, 5339434442, 5339434444, 5339434511, 5339434512, 5339434513, 5339434514, 5339434521, 5339434522, 5339434523, 5339434524, 5339434531, 5339434532, 5339434533, 5339434534, 5339434541, 5339434542, 5339434543, 5339434544, 5339434611, 5339434612, 5339434613, 5339434614, 5339434621, 5339434622, 5339434623, 5339434624, 5339434631, 5339434632, 5339434633, 5339434634, 5339434641, 5339434642, 5339434643, 5339435422, 5339435511, 5339435512, 5339435514, 5339435521, 5339435522, 5339435523, 5339435524, 5339435611, 5339435612, 5339435613]	12780		1	5	5.6	8.1	10.2	12.4	22593	0.0	2	1	14	63.50184049999999	36.61971830985917	43.70355959130568	32.67155089999999	100.0	96.5350877	48.3045892	100.0
浅草橋	1552	1131320	11313	13	tokyo	111-0053	台東区浅草橋１丁目	139.784427	35.697403	[5339462142, 5339462143, 5339462144, 5339462213, 5339462214, 5339462221, 5339462222, 5339462223, 5339462224, 5339462231, 5339462232, 5339462233, 5339462234, 5339462241, 5339462242, 5339462243, 5339462244, 5339462313, 5339462314, 5339462331, 5339462332, 5339462333, 5339462334, 5339462341, 5339462343, 5339462344, 5339463121, 5339463122, 5339463123, 5339463124, 5339463141, 5339463142, 5339463143, 5339463144, 5339463211, 5339463212, 5339463213, 5339463214, 5339463221, 5339463222, 5339463223, 5339463224, 5339463231, 5339463232, 5339463233, 5339463234, 5339463241, 5339463242, 5339463243, 5339463244, 5339463311, 5339463312, 5339463313, 5339463314, 5339463321, 5339463322, 5339463323, 5339463324, 5339463331, 5339463332, 5339463333, 5339463334, 5339463341, 5339463342, 5339463343, 5339463344, 5339464121, 5339464122, 5339464123, 5339464124, 5339464142, 5339464144, 5339464211, 5339464212, 5339464213, 5339464214, 5339464221, 5339464222, 5339464223, 5339464224, 5339464231, 5339464232, 5339464233, 5339464234, 5339464241, 5339464242, 5339464243, 5339464244, 5339464311, 5339464312, 5339464313, 5339464314, 5339464321, 5339464322, 5339464323, 5339464324, 5339464331, 5339464332, 5339464333, 5339464334, 5339464341, 5339464343, 5339465212, 5339465221, 5339465222, 5339465311]	00680		2	7.6	8.9	13.5	17.7	22.1	160527	10.0	32	12	29	36.43080602	54.92957746478875	70.9390445257564	53.341263399999995	71.2833079	47.8947368	69.5221787	100.0
